"Ind","Obs","S1","S2","Jack1ab","Jack1abP","Jack2ab","Jack2abP","Chao1","Chao1P"
14846,49,3,5,52,52.1949187838401,50,50.1874219075385,49.5,49.6855476884631
14556,15,3,1,18,18.72,20,20.8,16.5,17.16
14320,44,10,3,54,56.7892561983471,61,64.150826446281,55.25,58.1038223140496
15787,37,8,3,45,47.1037253469686,50,52.3374726077429,44,46.0569758948137
14858,59,8,8,67,68.231829933927,67,68.231829933927,62.1111111111111,63.25305627374
14115,11,2,1,13,13.4297520661157,14,14.4628099173554,11.5,11.8801652892562
15093,36,4,5,40,40.4938271604938,39,39.4814814814815,37,37.4567901234568
14141,18,4,3,22,23.0864197530864,23,24.1358024691358,19.5,20.462962962963
14760,56,8,9,64,65.3061224489796,63,64.2857142857143,58.8,60
15472,30,5,3,35,35.9722222222222,37,38.0277777777778,32.5,33.4027777777778
14310,32,10,5,42,46.1015625,47,51.58984375,39.5,43.357421875
14786,47,1,9,48,48.0217292892712,40,40.0181077410593,47,47.0212765957447
15195,43,3,5,46,46.2239048134127,44,44.2141698215251,43.5,43.7117360735533
14443,19,4,1,23,24.0193905817175,26,27.1523545706371,22,22.9750692520776
14160,15,5,0,20,22.2222222222222,25,27.7777777777778,25,27.7777777777778
14101,10,4,1,14,16.24,17,19.72,13,15.08
15271,65,8,1,73,74.105798816568,80,81.2118343195266,79,80.1966863905325
14502,49,9,6,58,59.9566847147022,61,63.057892544773,54.1428571428571,55.9694175046112
14468,47,7,7,54,55.1978270710729,54,55.1978270710729,49.625,50.7257808963332
15548,32,1,3,33,33.0322265625,31,31.0302734375,32,32.03125
14557,54,7,6,61,62.0250342935528,62,63.0418381344307,57,57.9578189300412
14667,63,14,10,77,80.8024691358025,81,85,71.2727272727273,74.7923681257015
14673,54,8,1,62,63.360768175583,69,70.5144032921811,68,69.4924554183813
14156,13,1,4,14,14.0828402366864,11,11.0650887573965,13,13.0769230769231
15379,27,6,2,33,34.6296296296296,37,38.8271604938272,32,33.5802469135802
14526,40,13,5,53,58.598125,61,67.443125,53,58.598125
14729,49,7,2,56,57.1428571428571,61,62.2448979591837,56,57.1428571428571
15005,61,5,5,66,66.4434291857028,66,66.4434291857028,62.6666666666667,63.0877004389501
14336,32,6,3,38,39.3359375,41,42.44140625,35.75,37.0068359375
14827,52,8,9,60,61.4201183431953,59,60.396449704142,54.8,56.0970414201183
14966,58,8,3,66,67.2556480380499,71,72.3507728894174,65,66.2366230677764
14413,37,10,4,47,50.4331628926224,53,56.8714390065741,46,49.3601168736304
14280,29,4,5,33,33.627824019025,32,32.6087990487515,30,30.5707491082045
14684,67,13,6,80,83.0118066384495,87,90.2753397193139,78.1428571428571,81.0847468414855
14955,56,8,6,64,65.3061224489796,66,67.3469387755102,60,61.2244897959184
14799,58,8,5,66,67.2556480380499,69,70.3127229488704,62.6666666666667,63.8588981371383
14508,53,13,7,66,69.9708081167675,72,76.3317906728373,62.75,66.5252758988964
14486,32,5,4,37,37.9033203125,38,38.927734375,34,34.830078125
14676,30,5,2,35,35.9722222222222,38,39.0555555555556,33.3333333333333,34.2592592592593
14892,18,3,3,21,21.5833333333333,21,21.5833333333333,18.75,19.2708333333333
14499,42,10,1,52,54.9478458049887,61,64.4580498866213,64.5,68.156462585034
15680,28,4,4,32,32.6530612244898,32,32.6530612244898,29.2,29.7959183673469
16600,26,3,4,29,29.3860946745562,28,28.3727810650888,26.6,26.9541420118343
15092,42,9,5,51,53.3418367346939,55,57.5255102040816,48,50.2040816326531
15094,64,13,5,77,80.177001953125,85,88.507080078125,77,80.177001953125
15662,45,9,4,54,56.16,59,61.36,52.2,54.288
14696,59,9,10,68,69.5823039356507,67,68.5590347601264,62.2727272727273,63.7217622940116
14850,48,9,6,57,59.00390625,60,62.109375,53.1428571428571,55.0111607142857
15456,38,3,3,41,41.255540166205,41,41.255540166205,38.75,38.9915166204986
14753,55,9,5,64,65.7137190082645,68,69.820826446281,61,62.6333884297521
14553,52,5,7,57,57.5269970414201,55,55.5085059171598,53.25,53.7423261834319
14763,51,7,5,58,59.0926566705113,60,61.1303344867359,54.5,55.5267204921184
17670,45,3,7,48,48.2133333333333,44,44.1955555555556,45.375,45.5766666666667
14576,45,9,8,54,56.16,55,57.2,49,50.96
15718,73,5,10,78,78.3659223118784,73,73.3424657534247,73.9090909090909,74.2558214913253
14708,51,9,6,60,61.8685121107266,63,64.961937716263,56.1428571428571,57.8912506178942
14804,55,16,4,71,77.0085950413223,83,90.024132231405,79,85.6856198347107
14751,43,9,4,52,54.2779881016766,57,59.4970254191455,50.2,52.3991346673878
14569,55,7,13,62,63.0042975206612,56,56.9071074380165,56.5,57.4152066115702
14837,64,13,4,77,80.177001953125,86,89.54833984375,79.6,82.88427734375
15083,48,6,7,54,54.84375,53,53.828125,49.875,50.654296875
14872,59,10,6,69,70.9821890261419,73,75.0970985349038,65.4285714285714,67.3081626790331
14568,55,7,8,62,63.0042975206612,61,61.9880991735537,57.3333333333333,58.2620385674931
14650,48,6,5,54,54.84375,55,55.859375,50.5,51.2890625
14839,52,6,8,58,58.7721893491124,56,56.7455621301775,53.6666666666667,54.3811637080868
15374,26,2,5,28,28.1656804733728,25,25.1479289940828,26.1666666666667,26.3214990138067
14802,52,7,7,59,60.0691568047337,59,60.0691568047337,54.625,55.6148761094675
15331,64,4,7,68,68.265625,65,65.25390625,64.75,65.0029296875
15279,45,10,3,55,57.7160493827161,62,65.0617283950617,56.25,59.0277777777778
14531,53,14,8,67,71.6749733001068,73,78.0936276254895,63.1111111111111,67.5147343855069
15108,64,10,9,74,75.806640625,75,76.8310546875,68.5,70.17236328125
14928,51,3,4,54,54.1868512110727,53,53.1833910034602,51.6,51.7785467128028
15012,52,14,4,66,70.7840236686391,76,81.508875739645,70.2,75.2884615384615
15057,53,8,5,61,62.3898184407262,64,65.4581701673193,57.6666666666667,58.9805387445117
14727,54,10,12,64,66.1947873799726,62,64.1262002743484,57.4615384615385,59.4320987654321
14844,58,11,8,69,71.4818668252081,72,74.589774078478,64.1111111111111,66.4171290791386
14572,46,12,4,58,61.9470699432892,66,70.4914933837429,59.2,63.2287334593573
14943,55,7,4,62,63.0042975206612,65,66.0528925619835,59.2,60.1589421487603
14632,48,9,8,57,59.00390625,58,60.0390625,52,53.828125
15882,61,5,5,66,66.4434291857028,66,66.4434291857028,62.6666666666667,63.0877004389501
14799,54,12,6,66,69.2592592592593,72,75.5555555555556,63.4285714285714,66.5608465608466
14771,56,9,12,65,66.6788903061224,62,63.6014030612245,58.7692307692308,60.2871860282575
14851,32,3,5,35,35.3076171875,33,33.2900390625,32.5,32.78564453125
14626,35,4,3,39,39.509387755102,40,40.5224489795918,36.5,36.9767346938775
15378,59,7,4,66,66.9290433783396,69,69.9712726228095,63.2,64.0896294168342
15094,21,1,1,22,22.0498866213152,22,22.0498866213152,21,21.047619047619
15108,57,9,8,66,67.6454293628809,67,68.6703601108033,61,62.5207756232687
15653,47,10,5,57,59.5803531009507,62,64.8066998641919,54.5,56.96717971933
14707,25,0,2,25,25,23,23,25,25
14797,47,4,9,51,51.3693979176098,46,46.3331824354912,47.6,47.9447713897691
14875,58,13,10,71,74.5668846611177,74,77.717598097503,65.0909090909091,68.3609339530862
14645,34,6,6,40,41.2456747404844,40,41.2456747404844,36.1428571428571,37.268413247652
14734,38,3,9,41,41.255540166205,35,35.2181440443213,38.3,38.5387119113573
14808,52,5,9,57,57.5269970414201,53,53.4900147928994,53,53.4900147928994
14988,47,6,4,53,53.8637392485287,55,55.8963331824355,50,50.8148483476686
15300,53,9,8,62,63.7878248487006,63,64.8166607333571,57,58.6436454254183
14990,56,4,7,60,60.3061224489796,57,57.2908163265306,56.75,57.0395408163265
14932,48,9,4,57,59.00390625,62,64.1796875,55.2,57.140625
14877,43,8,3,51,52.7652785289346,56,57.9383450513791,50,51.7306652244457
14778,40,10,3,50,53.125,57,60.5625,51.25,54.453125
14947,51,9,8,60,61.8685121107266,61,62.8996539792388,55,56.7128027681661
14906,52,7,6,59,60.0691568047337,60,61.0872781065089,55,55.9966715976331
14867,45,8,6,53,54.6750617283951,55,56.7382716049383,49,50.5486419753086
14892,45,11,2,56,59.3461728395062,65,68.8839506172839,63.3333333333333,67.117695473251
14800,45,11,3,56,59.3461728395062,64,67.8241975308642,58.75,62.2604938271605
14694,33,4,6,37,37.5436179981635,35,35.514233241506,33.8571428571429,34.3545848091303
14822,42,8,4,50,51.8140589569161,54,55.9591836734694,47.6,49.3269841269841
14938,52,8,6,60,61.4201183431953,62,63.4674556213018,56,57.3254437869822
14903,52,11,3,63,65.8191568047337,71,74.1771449704142,65.75,68.6922152366864
18317,66,13,3,79,82.0649678604224,89,92.4529384756657,85.5,88.8171487603306
17361,40,5,6,45,45.703125,44,44.6875,41.4285714285714,42.0758928571429
17556,28,5,4,33,34.0522959183673,34,35.0841836734694,30,30.9566326530612
17272,51,11,8,62,64.884275278739,65,68.0238369857747,57.1111111111111,59.7679524969029
17696,57,9,11,66,67.6454293628809,64,65.595567867036,60,61.4958448753463
17489,40,10,6,50,53.125,54,57.375,46.4285714285714,49.3303571428571
17515,55,10,3,65,67.1487603305785,72,74.3801652892562,66.25,68.4400826446281
17736,31,6,5,37,38.3860561914672,38,39.423517169615,33.5,34.7549427679501
17483,20,3,3,23,23.5175,23,23.5175,20.75,21.216875
17858,27,4,0,31,31.6803840877915,35,35.7681755829904,33,33.7242798353909
17299,46,13,6,59,63.7121928166352,66,71.2712665406427,57.1428571428571,61.7067242776127
17416,62,18,7,80,86.7429760665973,91,98.6701352757544,81.125,87.9627991675338
17712,25,2,0,27,27.1728,29,29.1856,26,26.1664
17456,22,8,4,30,33.9669421487603,34,38.495867768595,27.6,31.2495867768595
17681,50,10,5,60,62.4,65,67.6,57.5,59.8
17896,23,5,4,28,29.3232514177694,29,30.3705103969754,25,26.1814744801512
17440,43,9,3,52,54.2779881016766,58,60.5408328826393,52,54.2779881016766
17610,54,12,4,66,69.2592592592593,74,77.6543209876543,67.2,70.5185185185185
19744,29,4,0,33,33.627824019025,37,37.7039239001189,35,35.6658739595719
17761,23,5,4,28,29.3232514177694,29,30.3705103969754,25,26.1814744801512
17532,24,3,1,27,27.421875,29,29.453125,25.5,25.8984375
17459,46,11,8,57,60.2594517958412,60,63.4310018903592,52.1111111111111,55.0909997899601
17457,40,6,7,46,47.035,45,46.0125,41.875,42.8171875
17731,57,7,2,64,64.9652200677131,69,70.0406278855032,64,64.9652200677131
18370,24,3,4,27,27.421875,26,26.40625,24.6,24.984375
17891,15,3,1,18,18.72,20,20.8,16.5,17.16
17653,24,4,1,28,28.7777777777778,31,31.8611111111111,27,27.75
17454,47,9,8,56,58.0534178361249,57,59.09008601177,51,52.8700769578995
17769,56,13,5,69,72.718431122449,77,81.1495535714286,69,72.718431122449
17761,41,8,3,49,50.8655562165378,54,56.0559190957763,48,49.8274836406901
17389,45,6,5,51,51.9066666666667,52,52.9244444444444,47.5,48.3444444444444
17487,20,4,3,24,24.96,25,26,21.5,22.36
17772,26,4,3,30,30.7100591715976,31,31.7337278106509,27.5,28.1508875739645
17780,23,4,2,27,27.8166351606805,29,29.8771266540643,25,25.7561436672968
17746,47,4,6,51,51.3693979176098,49,49.3549117247623,47.8571428571429,48.2037767574209
18019,33,4,3,37,37.5436179981635,38,38.5583103764922,34.5,35.0068870523416
17317,22,1,5,23,23.047520661157,19,19.0392561983471,22,22.0454545454545
17362,20,5,1,25,26.5625,29,30.8125,25,26.5625
17372,21,4,1,25,25.907029478458,28,29.015873015873,24,24.8707482993197
17497,46,13,3,59,63.7121928166352,69,74.5108695652174,65.5,70.7313327032136
17421,29,3,3,32,32.3424494649227,32,32.3424494649227,29.75,30.0683709869203
17400,41,12,8,53,57.5401546698394,57,61.8828078524688,48.3333333333333,52.4737259567718
17432,37,10,3,47,50.4331628926224,54,57.9444850255661,48.25,51.7744704163623
17724,48,15,8,63,69.15234375,70,76.8359375,59.6666666666667,65.4934895833333
17918,26,5,1,31,32.146449704142,35,36.2943786982249,31,32.146449704142
18343,25,3,1,28,28.4032,30,30.432,26.5,26.8816
17631,41,6,4,47,48.0065437239738,49,50.0493753718025,44,44.9422962522308
17621,42,8,7,50,51.8140589569161,51,52.8503401360544,45.5,47.1507936507937
17655,40,8,8,48,49.92,48,49.92,43.1111111111111,44.8355555555556
17853,20,5,2,25,26.5625,28,29.75,23.3333333333333,24.7916666666667
17715,21,4,1,25,25.907029478458,28,29.015873015873,24,24.8707482993197
17804,42,10,6,52,54.9478458049887,56,59.1746031746032,48.4285714285714,51.1739552964043
18121,37,8,2,45,47.1037253469686,51,53.3842220598977,46.3333333333333,48.4993912831751
17433,35,6,5,41,42.2048979591837,42,43.2342857142857,37.5,38.6020408163265
19163,16,2,1,18,18.28125,19,19.296875,16.5,16.7578125
17576,29,7,4,36,38.0975029726516,39,41.2722948870392,33.2,35.1343638525565
17527,60,19,10,79,86.9219444444444,88,96.8244444444444,75.5454545454545,83.1209848484848
17780,55,16,7,71,77.0085950413223,80,86.7702479338843,70,75.9239669421488
17514,21,2,3,23,23.2086167800454,22,22.1995464852608,21.25,21.4427437641723
17906,20,1,1,21,21.0525,21,21.0525,20,20.05
17768,37,5,5,42,42.7669831994156,42,42.7669831994156,38.6666666666667,39.372778183589
17964,35,3,5,38,38.2791836734694,36,36.2644897959184,35.5,35.7608163265306
17533,41,15,5,56,63.4955383700178,66,74.8340273646639,58.5,66.3301606186794
18267,38,4,5,42,42.4653739612188,41,41.4542936288089,39,39.4321329639889
18091,34,4,5,38,38.5259515570934,37,37.5121107266436,35,35.4844290657439
17540,38,9,8,47,49.6364265927978,48,50.6925207756233,42,44.3559556786704
17824,44,10,3,54,56.7892561983471,61,64.150826446281,55.25,58.1038223140496
18228,30,4,4,34,34.6044444444444,34,34.6044444444444,31.2,31.7546666666667
18300,30,2,2,32,32.1422222222222,32,32.1422222222222,30.3333333333333,30.4681481481481
17809,38,10,8,48,51.3240997229917,50,53.4626038781163,43,45.9778393351801
17946,61,5,12,66,66.4434291857028,59,59.3963988175222,61.7692307692308,62.1842350071321
17864,23,5,1,28,29.3232514177694,32,33.5122873345936,28,29.3232514177694
18322,22,5,3,27,28.3946280991736,29,30.4979338842975,24.5,25.7654958677686
18110,20,4,1,24,24.96,27,28.08,23,23.92
18004,45,7,4,52,53.2582716049383,55,56.3308641975309,49.2,50.3905185185185
17988,27,6,4,33,34.6296296296296,35,36.7283950617284,30,31.4814814814815
17786,55,14,8,69,73.4707438016529,75,79.8595041322314,65.1111111111111,69.3298806244261
17876,44,8,2,52,53.7190082644628,58,59.9173553719008,53.3333333333333,55.0964187327824
18014,45,10,6,55,57.7160493827161,59,61.9135802469136,51.4285714285714,53.968253968254
17832,52,12,5,64,67.4082840236686,71,74.7810650887574,63,66.3550295857988
17950,70,13,8,83,85.8626530612245,88,91.0351020408163,78.6666666666667,81.3798639455782
17787,39,8,3,47,48.9776462853386,52,54.1880341880342,46,47.9355687047995
17843,65,9,16,74,75.4186982248521,67,68.2844970414201,67.1176470588235,68.4043995823181
17731,40,6,3,46,47.035,49,50.1025,43.75,44.734375
18207,54,4,4,58,58.318244170096,58,58.318244170096,55.2,55.5028806584362
17896,46,12,2,58,61.9470699432892,68,72.6275992438563,68,72.6275992438563
17817,38,4,3,42,42.4653739612188,43,43.4764542936288,39.5,39.9376731301939
18183,68,11,5,79,81.0672577854671,85,87.2242647058823,77.1666666666667,79.1859501153403
17806,43,7,7,50,51.3250405624662,50,51.3250405624662,45.625,46.8340995132504
18385,18,1,0,19,19.0586419753086,20,20.0617283950617,18,18.0555555555556
18668,32,5,6,37,37.9033203125,36,36.87890625,33.4285714285714,34.2446986607143
17826,44,6,5,50,50.9297520661157,51,51.948347107438,46.5,47.3646694214876
17701,22,5,2,27,28.3946280991736,30,31.5495867768595,25.3333333333333,26.6418732782369
18544,53,2,6,55,55.0783196867213,51,51.0726237095052,53.1428571428571,53.2185322687281
18573,50,5,6,55,55.55,54,54.54,51.4285714285714,51.9428571428571
18562,53,9,5,62,63.7878248487006,66,67.9031683873264,59,60.7013171947312
18484,44,12,3,56,60.1652892561983,65,69.8347107438017,60.5,65
18697,51,12,4,63,66.4878892733564,71,74.9307958477509,64.2,67.7543252595156
19746,73,5,6,78,78.3659223118784,77,77.3612310001877,74.4285714285714,74.77773905584
18730,63,12,3,75,77.7210884353741,84,87.0476190476191,79.5,82.3843537414966
18672,39,5,2,44,44.7232084155161,47,47.7725180802104,42.3333333333333,43.029147490686
18580,55,7,10,62,63.0042975206612,59,59.9557024793388,56.9090909090909,57.8309241172051
21692,47,8,8,55,56.5934812132186,55,56.5934812132186,50.1111111111111,51.5629495498214
21861,47,7,6,54,55.1978270710729,55,56.2200090538705,50,51.1090991398823
22573,71,8,7,79,80.0029756000793,80,81.0156714937512,74.5,75.4458440785558
21728,47,7,4,54,55.1978270710729,57,58.2643730194658,51.2,52.3357175192395
21897,52,9,5,61,62.8272928994083,65,66.9471153846154,58,59.737426035503
22544,64,8,3,72,73.125,77,78.203125,71,72.109375
22297,58,4,4,62,62.294887039239,62,62.294887039239,59.2,59.4815695600476
21654,54,9,6,63,64.75,66,67.8333333333333,59.1428571428571,60.7857142857143
26677,56,5,3,61,61.4862882653061,63,63.5022321428571,58.5,58.9663584183673
25669,32,8,0,40,42.5,48,51,60,63.75
25346,40,12,4,52,56.68,60,65.4,53.2,57.988
26087,54,9,6,63,64.75,66,67.8333333333333,59.1428571428571,60.7857142857143
25804,55,9,7,64,65.7137190082645,66,67.7672727272727,59.5,61.0932231404959
25684,39,9,1,48,50.5562130177515,56,58.9822485207101,57,60.0355029585799
26140,40,3,3,43,43.241875,43,43.241875,40.75,40.97921875
25406,41,7,3,48,49.3991671624033,52,53.5157644259369,46.25,47.5981558596074
25506,34,5,1,39,39.8434256055363,43,43.9299307958478,39,39.8434256055363
25484,45,8,6,53,54.6750617283951,55,56.7382716049383,49,50.5486419753086
25532,42,6,3,48,48.9795918367347,51,52.0408163265306,45.75,46.6836734693878
25465,40,11,2,51,54.856875,60,64.5375,58.3333333333333,62.7447916666667
25617,32,1,2,33,33.0322265625,32,32.03125,32,32.03125
25397,38,8,4,46,48.0387811634349,50,52.2160664819945,43.6,45.5324099722992
25288,38,14,4,52,59.0581717451524,62,70.415512465374,56.2,63.8282548476454
25329,38,5,9,43,43.744459833795,39,39.6752077562327,39,39.6752077562327
25421,36,7,2,43,44.6257716049383,48,49.8148148148148,43,44.6257716049383
25340,35,10,2,45,48.6734693877551,53,57.3265306122449,50,54.0816326530612
25413,27,4,2,31,31.6803840877915,33,33.7242798353909,29,29.636488340192
25253,31,9,3,40,43.3714880332986,46,49.8772112382934,40,43.3714880332986
25474,30,3,5,33,33.33,31,31.31,30.5,30.805
25364,28,3,2,31,31.3558673469388,32,32.3673469387755,29,29.3329081632653
25356,26,4,3,30,30.7100591715976,31,31.7337278106509,27.5,28.1508875739645
25382,34,4,5,38,38.5259515570934,37,37.5121107266436,35,35.4844290657439
25672,26,4,4,30,30.7100591715976,30,30.7100591715976,27.2,27.8437869822485
25428,38,5,6,43,43.744459833795,42,42.7271468144044,39.4285714285714,40.1111990502572
26179,51,3,4,54,54.1868512110727,53,53.1833910034602,51.6,51.7785467128028
25638,34,3,4,37,37.288062283737,36,36.280276816609,34.6,34.8693771626298
25772,48,4,5,52,52.3611111111111,51,51.3541666666667,49,49.3402777777778
26339,52,6,4,58,58.7721893491124,60,60.7988165680473,55,55.7322485207101
25565,41,3,7,44,44.2355740630577,40,40.2141582391434,41.375,41.5965199286139
25403,36,10,4,46,49.5493827160494,52,56.0123456790124,45,48.4722222222222
25837,45,6,3,51,51.9066666666667,54,54.96,48.75,49.6166666666667
25482,37,7,4,44,45.5748721694668,47,48.682249817385,41.2,42.6746530314098
25894,47,4,5,51,51.3693979176098,50,50.3621548211861,48,48.3476686283386
25633,44,5,10,49,49.6327479338843,44,44.5681818181818,44.9090909090909,45.4890120210368
25267,33,13,4,46,53.1386593204775,55,63.5353535353535,48.6,56.1421487603306
25474,33,4,4,37,37.5436179981635,37,37.5436179981635,34.2,34.702479338843
25422,38,7,4,45,46.5270083102493,48,49.6288088642659,42.2,43.6319944598338
25511,32,9,4,41,44.2431640625,46,49.638671875,39.2,42.30078125
25450,27,5,4,32,33.0973936899863,33,34.1316872427984,29,29.9945130315501
25410,32,6,5,38,39.3359375,39,40.37109375,34.5,35.712890625
25374,29,5,4,34,35.0107015457788,35,36.0404280618312,31,31.9215219976219
25411,32,4,2,36,36.5625,38,38.59375,34,34.53125
25318,20,4,3,24,24.96,25,26,21.5,22.36
25386,26,9,0,35,39.1937869822485,44,49.2721893491124,62,69.4289940828402
25475,28,5,4,33,34.0522959183673,34,35.0841836734694,30,30.9566326530612
25491,39,9,2,48,50.5562130177515,55,57.9289940828402,51,53.7159763313609
25373,30,3,6,33,33.33,30,30.3,30.4285714285714,30.7328571428571
25336,27,3,3,30,30.3703703703704,30,30.3703703703704,27.75,28.0925925925926
25302,23,2,5,25,25.1890359168242,22,22.1663516068053,23.1666666666667,23.3418399495904
